plant_id,country_id,latitude,longitude
18907,123,41.2927,-7.9216
18908,123,40.2975,-8.2487
18909,123,41.0714,-8.3522
18910,123,40.2064,-7.2489
18911,123,41.2358,-7.9083
18912,123,41.231,-8.4136
18913,123,41.5489,-8.5372
18914,123,39.7072,-7.7448
18915,123,40.9199,-7.9648
18916,123,37.2633,-8.2332
18917,123,37.7789,-25.4904
18918,123,38.6092,-27.9439
18919,123,38.8883,-9.2005
18920,123,39.9416,-7.9655
18921,123,40.9718,-7.9821
18922,123,40.8243,-7.0832
18923,123,40.4708,-8.157
18924,123,41.4807,-7.1878
18925,123,41.5767,-8.1681
18926,123,40.3848,-7.705
18927,123,41.6062,-8.4271
18928,123,41.2675,-7.8965
18929,123,37.5619,-8.0701
18930,123,39.4988,-8.8972
18931,123,33.0598,-16.3348
18932,123,39.5703,-7.826
18933,123,39.565,-7.8122
18934,123,41.902,-6.7389
18935,123,40.5384,-7.3826
18936,123,41.6875,-8.8453
18937,123,39.3034,-9.2146
18938,123,32.7279,-17.0637
18939,123,38.5108,-7.7787
18940,123,40.029,-8.5042
18941,123,40.4297,-7.2443
18942,123,40.3096,-8.2488
18943,123,39.1192,-8.6007
18944,123,37.0964,-8.8617
18945,123,41.7556,-7.1764
18946,123,38.5074,-7.8998
18947,123,41.4101,-8.4151
18948,123,41.0146,-7.8735
18949,123,41.0991,-8.0826
18950,123,39.0055,-9.4053
18951,123,39.0118,-8.9521
18952,123,37.8011,-25.5053
18953,123,32.8555,-17.1546
18954,123,40.7422,-8.3194
18955,123,41.4384,-8.3741
18956,123,37.9303,-8.0812
18957,123,41.5842,-8.4802
18958,123,40.3967,-7.6625
18959,123,40.3964,-7.6622
18960,123,38.8733,-9.1083
18961,123,41.6917,-8.0912
18962,123,38.6453,-8.889
18963,123,41.49,-7.601
18964,123,38.5969,-28.6701
18965,123,41.0054,-7.8073
18966,123,40.0897,-7.8579
18967,123,32.6616,-16.9503
18968,123,40.17,-8.5939
18969,123,38.8741,-9.2219
18970,123,38.6105,-9.1477
18971,123,38.594,-9.1649
18972,123,38.596,-9.1611
18973,123,38.596,-9.1611
18974,123,41.207,-7.8862
18975,123,39.6316,-9.0744
18976,123,40.8174,-7.0293
18977,123,41.0337,-8.1505
18978,123,41.0329,-8.1526
18979,123,41.5558,-8.2189
18980,123,41.1274,-8.4324
18981,123,39.0207,-9.2075
18982,123,39.0004,-9.1404
18983,123,41.0461,-8.5913
18984,123,38.0299,-7.6229
18985,123,37.9921,-7.6045
18986,123,40.3179,-6.8966
18987,123,39.3217,-9.2659
18988,123,39.6222,-8.0282
18989,123,40.197,-8.8565
18990,123,41.0727,-8.3425
18991,123,41.0594,-8.34
18992,123,41.6483,-8.0434
18993,123,39.0607,-9.2597
18994,123,38.9675,-9.2438
18995,123,39.6272,-7.9856
18996,123,40.2642,-7.6977
18997,123,39.2926,-9.0279
18998,123,32.7435,-17.019
18999,123,41.4167,-7.7355
19000,123,41.6856,-7.8728
19001,123,41.6917,-7.8431
19002,123,41.6806,-7.8497
19003,123,38.693,-27.1043
19004,123,38.6976,-27.103
19005,123,41.7415,-7.6535
19006,123,37.3759,-8.0889
19007,123,40.5793,-7.4009
19008,123,39.4087,-8.9386
19009,123,39.9279,-8.5633
19010,123,37.9322,-8.8038
19011,123,40.9637,-7.3903
19012,123,40.2758,-7.6118
19013,123,40.9662,-8.0388
19014,123,38.9712,-9.1761
19015,123,32.6632,-16.9601
19016,123,37.1508,-7.9553
19017,123,37.1508,-7.9553
19018,123,37.365,-7.665
19019,123,41.1697,-7.7886
19020,123,37.1605,-7.5836
19021,123,40.6024,-8.2945
19022,123,41.0724,-7.8778
19023,123,40.0216,-8.2888
19024,123,40.8702,-8.0787
19025,123,40.9924,-7.964
19026,123,38.9738,-9.2274
19027,123,41.9125,-8.7113
19028,123,40.9943,-8.0913
19029,123,40.7604,-8.0438
19030,123,38.729,-8.595
19031,123,40.647,-8.3177
19032,123,41.07,-8.4587
19033,123,41.1953,-7.8894
19034,123,40.5763,-8.2807
19035,123,38.8749,-9.1073
19036,123,41.0372,-8.1198
19037,123,39.6566,-7.657
19038,123,40.886,-8.4285
19039,123,40.0529,-8.8762
19040,123,39.8163,-8.1062
19041,123,40.3659,-7.3541
19042,123,40.6852,-8.591
19043,123,39.4723,-8.3327
19044,123,40.3778,-8.1864
19045,123,39.6621,-7.6715
19046,123,38.4916,-8.8113
19047,123,41.7783,-7.8747
19048,123,41.2872,-7.7495
19049,123,41.4841,-8.0671
19050,123,38.4624,-28.2638
19051,123,40.3045,-7.1641
19052,123,40.9903,-7.8503
19053,123,40.324,-8.8092
19054,123,41.7061,-7.1175
19055,123,40.1718,-7.8336
19056,123,41.8126,-8.3538
19057,123,38.737,-9.3339
19058,123,38.737,-9.3339
19059,123,40.8566,-7.3813
19060,123,41.5467,-7.6897
19061,123,41.8478,-6.9361
19062,123,37.7465,-25.3072
19063,123,41.054,-7.7462
19064,123,40.187,-7.9197
19065,123,38.41,-8.42
19066,123,40.8988,-7.9438
19067,123,40.4909,-7.2906
19068,123,39.0467,-9.3097
19069,123,40.7981,-7.0148
19070,123,38.13,-7.255
19071,123,38.2478,-8.2951
19072,123,41.4419,-7.4985
19073,123,38.8277,-9.0826
19074,123,38.7834,-9.2405
19075,123,41.1208,-7.7761
19076,123,39.5914,-7.7092
19077,123,41.6794,-7.9823
19078,123,39.7553,-7.9897
19079,123,41.6467,-8.7682
19080,123,39.8729,-8.4022
19081,123,40.1291,-7.7945
19082,123,40.3797,-7.7283
19083,123,41.315,-7.8975
19084,123,38.8903,-9.1181
19085,123,41.0693,-7.8813
19086,123,40.0461,-8.2754
19087,123,40.0537,-8.2523
19088,123,40.9952,-8.2106
19089,123,37.0988,-8.8613
19090,123,37.0964,-8.8723
19091,123,40.9869,-7.5358
19092,123,41.6443,-8.0548
19093,123,41.4083,-8.0674
19094,123,41.4313,-8.8423
19095,123,40.8094,-8.0508
19096,124,25.2065,51.3926
19097,124,25.2997,51.4046
19098,124,25.194,51.5246
19099,124,24.9753,51.5783
19100,124,24.9713,51.5811
19101,124,25.2058,51.6174
19102,124,25.1989,51.6166
19103,124,25.1978,51.6167
19104,124,25.1964,51.6159
19105,124,25.9228,51.5452
19106,124,25.9243,51.5481
19107,124,25.936,51.5235
19108,125,44.96,25.918
19109,125,44.362,24.137
19110,125,44.927,26.144
19111,125,44.913,26.148
19112,125,44.936,26.091
19113,125,44.36,25.62
19114,125,44.677,25.88
19115,125,44.101,24.378
19116,125,46.9358,23.783
19117,125,46.881,23.783
19118,125,44.255,26.238
19119,125,44.255,26.238
19120,125,44.663,26.536
19121,125,45.3954,21.1997
19122,125,47.749,22.729
19123,125,44.897,27.82
19124,125,44.445,26.6325
19125,125,45.5879,23.6279
19126,125,45.4472,23.7683
19127,125,46.6679,23.059
19128,125,44.6733,22.532
19129,125,44.3074,22.5672
19130,125,45.3391,22.7213
19131,125,45.426,22.4757
19132,125,46.9386,26.1029
19133,125,45.6892,23.6094
19134,125,45.3667,24.6307
19135,125,47.1473,27.7172
19136,125,45.25,28.4831
19137,125,44.3886,23.718
19138,125,47.031,24.35
19139,125,44.4807,26.8104
19140,125,44.479,26.816
19141,125,45.395,27.672
19142,125,45.9134,22.8254
19143,125,44.3215,28.0568
19144,125,45.3647,23.261
19145,125,44.9469,26.0693
19146,125,44.22,23.683
19147,125,44.963,25.955
19148,125,44.9068,23.1383
19149,125,46.428,22.108
19150,125,45.895,23.743
19151,125,43.876,25.888
19152,125,47.868,23.054
19153,125,43.903,25.87
19154,125,45.0251,28.8558
19155,125,45.166,27.9235
19156,125,44.8802,25.9988
19157,125,44.4233,25.979
19158,125,44.4233,25.979
19159,125,44.8802,25.9988
19160,125,44.345,23.8156
19161,125,44.6751,22.6878
19162,125,45.436,27.9814
19163,125,45.04,24.29
19164,125,46.4677,24.1833
19165,125,47.0842,21.8928
19166,125,44.372,26.1073
19167,125,44.6694,23.408
19168,125,44.933,23.539
19169,125,45.706,24.693
19170,125,45.752,24.716
19171,125,44.714,26.596
19172,125,45.0451,28.9607
19173,125,43.878,25.794
19174,125,44.5903,28.5653
19175,125,44.357,23.859
19176,126,53.7243,91.356
19177,126,43.4202,39.9492
19178,126,41.7778,48.2932
19179,126,48.405,46.235
19180,126,51.945,58.195
19181,126,44.78,43.055
19182,126,50.2274,136.8821
19183,126,64.7305,177.4995
19184,126,67.5981,33.4228
19185,126,55.6389,60.7786
19186,126,63.0342,147.1806
19187,126,64.5753,40.5731
19188,126,43.3714,132.305
19189,126,46.3321,48.0861
19190,126,46.3753,48.0881
19191,126,43.3525,43.7175
19192,126,59.8701,30.2869
19193,126,53.935,110.14
19194,126,43.6551,43.3969
19195,126,52.0928,47.9539
19196,126,51.9756,47.7833
19197,126,51.54,116.655
19198,126,55.4478,78.3656
19199,126,53.3357,83.6101
19200,126,54.355,56.785
19201,126,54.255,56.785
19202,126,52.605,58.055
19203,126,50.6,36.6186
19204,126,64.5126,34.6901
19205,126,44.8922,39.6479
19206,126,56.8417,61.3225
19207,126,53.5097,45.3184
19208,126,59.4069,56.7358
19209,126,59.3872,56.7753
19210,126,55.5794,89.0725
19211,126,53.1992,50.2944
19212,126,50.6268,107.6166
19213,126,68.0503,166.5389
19214,126,52.4918,85.0848
19215,126,59.7814,60.1756
19216,126,58.6944,99.1489
19217,126,69.6433,30.1375
19218,126,53.48,60.765
19219,126,56.2861,101.7842
19220,126,53.2164,34.6592
19221,126,44.8291,44.1064
19222,126,52.8252,55.918
19223,126,52.8314,55.9276
19224,126,51.9507,58.1879
19225,126,54.355,56.785
19226,126,50.27,130.3136
19227,126,56.8498,60.549
19228,126,53.3954,59.0199
19229,126,57.9196,60.0076
19230,126,55.7386,84.9099
19231,126,53.575,49.2453
19232,126,56.2332,90.4042
19233,126,61.3032,47.1207
19234,126,64.5931,40.5623
19235,126,55.7528,37.7303
19236,126,55.7833,37.5022
19237,126,54.9028,38.055
19238,126,55.7001,37.586
19239,126,55.8947,37.5107
19240,126,55.6341,37.8173
19241,126,55.9162,37.6879
19242,126,55.8917,37.5061
19243,126,59.8737,30.504
19244,126,55.7242,37.6966
19245,126,55.705,37.65
19246,126,59.1372,37.8484
19247,126,46.4253,47.9744
19248,126,56.0259,37.4408
19249,126,64.4304,40.832
19250,126,59.1781,37.6999
19251,126,53.6834,84.9897
19252,126,58.3978,45.4773
19253,126,44.46,46.465
19254,126,59.9342,30.3875
19255,126,59.9228,30.324
19256,126,46.4196,48.0996
19257,126,56.7282,53.9277
19258,126,69.7044,170.2903
19259,126,56.1373,47.4661
19260,126,56.126,47.2996
19261,126,55.23,61.4908
19262,126,55.2014,61.4031
19263,126,54.136,36.48
19264,126,53.485,60.435
19265,126,42.9772,46.8708
19266,126,43.1831,46.8342
19267,126,43.1897,46.8348
19268,126,52.0539,113.3575
19269,126,52.0117,113.5111
19270,126,56.8504,124.9096
19271,126,61.395,30.9483
19272,126,46.8712,46.8712
19273,126,53.2561,39.1642
19274,126,51.469,140.7741
19275,126,69.3051,139.9745
19276,126,53.2,52.33
19277,126,66.5567,66.5757
19278,126,66.5527,66.5811
19279,126,54.9876,33.3761
19280,126,59.8686,30.9789
19281,126,43.01,44.6861
19282,126,56.2336,43.5208
19283,126,44.4388,38.7636
19284,126,53.1573,38.1179
19285,126,45.0683,41.5967
19286,126,45.1108,41.5506
19287,126,66.4013,-179.1338
19288,126,46.36,44.315
19289,126,46.51,44.2
19290,126,46.265,43.97
19291,126,51.324,55.031
19292,126,51.4603,46.1537
19293,126,47.26,47.026
19294,126,47.8714,40.0186
19295,126,42.7662,44.6326
19296,126,55.7481,37.6302
19297,126,52.7769,157.5739
19298,126,44.2764,42.4722
19299,126,44.6006,42.2319
19300,126,59.7614,30.5752
19301,126,56.8809,60.644
19302,126,50.6116,36.5649
19303,126,47.4803,40.0983
19304,126,57.3756,61.4311
19305,126,55.9171,37.9736
19306,126,53.4109,58.9491
19307,126,44.9209,38.0217
19308,126,54.2258,45.1602
19309,126,58.5775,31.2789
19310,126,53.0121,36.1571
19311,126,54.3702,41.942
19312,126,52.7736,41.4076
19313,126,60.0254,30.6143
19314,126,54.9558,41.408
19315,126,50.5609,36.5806
19316,126,46.2986,44.3157
19317,126,57.9368,56.8429
19318,126,55.649,37.6411
19319,126,55.6596,37.4015
19320,126,55.8993,53.9379
19321,126,58.2713,75.7496
19322,126,43.1258,131.8781
19323,126,57.7491,76.4345
19324,126,55.61,37.2628
19325,126,60.5531,76.4839
19326,126,53.4374,56.0305
19327,126,55.9408,58.2732
19328,126,44.1055,39.1003
19329,126,53.377,83.7713
19330,126,55.6459,37.6987
19331,126,55.6753,37.7871
19332,126,55.7217,36.8678
19333,126,55.7428,37.9807
19334,126,66.1798,57.3316
19335,126,51.4821,58.4589
19336,126,66.5378,66.671
19337,126,54.7643,56.2457
19338,126,43.1541,46.8521
19339,126,42.4542,47.0317
19340,126,42.9025,44.4601
19341,126,42.5298,46.9177
19342,126,52.9138,52.9134
19343,126,51.2809,37.5784
19344,126,42.4318,46.9879
19345,126,54.5912,22.1818
19346,126,51.3008,106.4833
19347,126,52.6019,157.5031
19348,126,44.3397,42.5067
19349,126,52.6281,157.4469
19350,126,44.6647,42.0286
19351,126,69.1175,29.2419
19352,126,57.72,39.6901
19353,126,42.55,46.775
19354,126,56.2517,43.62
19355,126,52.2367,104.3217
19356,126,51.974,85.856
19357,126,66.0416,60.1572
19358,126,66.6692,31.3894
19359,126,42.7452,46.8316
19360,126,51.754,58.8033
19361,126,56.5699,104.1407
19362,126,52.5656,103.9317
19363,126,52.7824,103.6026
19364,126,53.124,103.1326
19365,126,53.9352,102.075
19366,126,52.1851,104.09
19367,126,52.171,56.518
19368,126,57.0325,40.9411
19369,126,56.9614,41.1095
19370,126,56.9907,41.0113
19371,126,57.0231,40.3848
19372,126,56.8454,53.1783
19373,126,56.8936,53.3404
19374,126,56.2292,95.6961
19375,126,55.3674,86.0684
19376,126,56.1097,93.0948
19377,126,53.7697,87.0876
19378,126,52.125,106.52
19379,126,58.7066,59.5119
19380,126,68.9386,28.6006
19381,126,54.6619,20.5908
19382,126,57.905,35.0614
19383,126,54.548,36.2612
19384,126,52.9699,158.6806
19385,126,53.0114,158.7394
19386,126,48.3214,40.2394
19387,126,58.1146,56.3289
19388,126,50.1115,45.4005
19389,126,51.8661,54.7741
19390,126,56.2486,54.5882
19391,126,43.3304,43.6463
19392,126,54.8581,38.2597
19393,126,55.8674,48.9521
19394,126,55.7606,49.1255
19395,126,55.3333,86.0833
19396,126,48.4136,135.1175
19397,126,48.5713,135.1509
19398,126,50.8539,115.7
19399,126,59.4892,32.0503
19400,126,58.621,49.5944
19401,126,58.6216,49.6716
19402,126,58.5558,49.9831
19403,126,58.5495,49.5833
19404,126,43.9083,42.7182
19405,126,58.8664,57.5556
19406,126,52.7501,32.2546
19407,126,66.8638,32.376
19408,126,67.4667,32.4667
19409,126,62.0583,150.4167
19410,126,50.5407,137.0372
19411,126,53.1347,140.7236
19412,126,56.741,36.7707
19413,126,62.1948,34.2617
19414,126,50.0213,88.6955
19415,126,50.0213,88.7
19416,126,57.7536,41.03
19417,126,52.5968,41.528
19418,126,60.9575,46.4848
19419,126,45.0178,39.0608
19420,126,56.3654,61.9701
19421,126,43.6629,40.1744
19422,126,55.9367,92.2956
19423,126,56.1503,94.4806
19424,126,65.0334,33.6675
19425,126,57.4596,41.1741
19426,126,52.7715,55.8231
19427,126,66.3608,31.0914
19428,126,66.9441,88.3384
19429,126,55.413,65.2314
19430,126,55.4908,65.3611
19431,126,51.675,35.6056
19432,126,51.7308,36.1985
19433,126,53.1166,46.6
19434,126,51.7017,94.5444
19435,126,66.6652,66.4185
19436,126,59.8528,29.0486
19437,126,61.0585,28.8734
19438,126,52.5896,39.4944
19439,126,52.4099,37.543
19440,126,61.7617,31.0025
19441,126,53.6516,91.7779
19442,126,43.019,47.458
19443,126,59.5835,150.7869
19444,126,44.592,40.1052
19445,126,51.948,85.832
19446,126,52.9704,91.4955
19447,126,42.9746,47.5308
19448,126,57.8092,114.0322
19449,126,64.4153,34.469
19450,126,54.36,56.165
19451,126,49.0051,140.2247
19452,126,51.4346,57.5726
19453,126,43.0672,46.83
19454,126,50.215,43.1
19455,126,43.0048,131.9163
19456,126,43.0538,131.8868
19457,126,43.0367,131.8834
19458,126,63.703,67.2385
19459,126,61.8183,50.7263
19460,126,68.9581,33.0592
19461,126,52.5353,158.2011
19462,126,53.1347,140.7244
19463,126,62.5599,113.977
19464,126,56.0379,90.3478
19465,126,52.5558,39.6001
19466,126,55.3511,85.9942
19467,126,55.6906,52.4758
19468,126,59.3678,28.2106
19469,126,67.6413,53.0379
19470,126,56.6689,124.8533
19471,126,44.6595,41.9294
19472,126,67.3812,32.5273
19473,126,67.2816,32.4598
19474,126,67.2203,32.4383
19475,126,56.6506,43.3756
19476,126,60.8064,33.7044
19477,126,55.6066,51.9404
19478,126,55.6066,51.9404
19479,126,55.6997,52.2786
19480,126,69.1253,35.1469
19481,126,58.6141,59.8537
19482,126,68.8217,32.8192
19483,126,60.9758,76.9433
19484,126,56.5008,43.5861
19485,126,51.7738,143.1131
19486,126,69.5183,88.3442
19487,126,69.3342,88.2314
19488,126,69.323,87.951
19489,126,58.6236,31.2219
19490,126,46.368,143.353
19491,126,56.8397,60.841
19492,126,52.2508,104.2039
19493,126,54.5649,39.7662
19494,126,53.6661,55.8849
19495,126,54.033,102.0351
19496,126,47.4,40.2333
19497,126,53.1103,49.9204
19498,126,53.0816,49.8701
19499,126,54.0864,38.2375
19500,126,54.9993,82.8743
19501,126,55.0081,82.854
19502,126,55.1,82.9894
19503,126,55.0056,83.0606
19504,126,54.8503,82.9864
19505,126,45.3156,41.5311
19506,126,51.2246,58.3641
19507,126,50.477,48.176
19508,126,51.2822,39.21
19509,126,55.1375,36.6133
19510,126,53.5733,142.9098
19511,126,55.0838,73.2121
19512,126,63.9174,34.1782
19513,126,50.769,86.115
19514,126,52.9879,36.0983
19515,126,51.14,55.49
19516,126,51.13,55.49
19517,126,51.49,59.41
19518,126,51.48,59.4
19519,126,50.94,47.88
19520,126,51.2408,58.4986
19521,126,51.266,58.4747
19522,126,51.4914,156.5064
19523,126,62.4841,33.6737
19524,126,43.0615,133.1355
19525,126,51.4658,156.8103
19526,126,43.7085,44.5176
19527,126,55.406,56.5556
19528,126,65.1344,57.3156
19529,126,53.1601,45.0082
19530,126,51.8893,54.1556
19531,126,57.9772,56.2561
19532,126,58.4959,56.3471
19533,126,57.925,56.1472
19534,126,54.0336,37.5361
19535,126,59.8731,30.2467
19536,126,56.8948,59.9839
19537,126,61.8036,34.2756
19538,126,52.8265,53.4687
19539,126,64.9117,34.2617
19540,126,57.9839,106.7944
19541,126,59.8746,30.5035
19542,126,50.3572,119.0956
19543,126,46.4625,134.2911
19544,126,61.107,70.2429
19545,126,55.0288,56.033
19546,126,57.5097,29.9694
19547,126,52.125,48.74
19548,126,64.9407,34.5407
19549,126,49.7482,129.6922
19550,126,69.0228,29.0056
19551,126,57.1067,61.7117
19552,126,47.2161,39.5794
19553,126,47.5993,42.3717
19554,126,47.345,47.48
19555,126,51.5425,81.2086
19556,126,50.74,37.435
19557,126,58.0821,38.8249
19558,126,46.3236,48.1984
19559,126,46.3924,47.9786
19560,126,46.3986,48.5156
19561,126,67.6658,134.6573
19562,126,55.7917,37.3849
19563,126,48.9791,142.9641
19564,126,51.8433,55.0988
19565,126,53.3969,55.8875
19566,126,53.145,50.0564
19567,126,53.017,49.814
19568,126,53.2514,50.2756
19569,126,54.2171,45.2093
19570,126,56.4492,53.7714
19571,126,51.6239,46.0097
19572,126,51.5223,46.0339
19573,126,52.0481,47.7622
19574,126,54.9048,43.3379
19575,126,45.0175,41.6727
19576,126,68.8426,35.5683
19577,126,68.9869,35.6978
19578,126,59.6334,60.7051
19579,126,60.0758,30.4744
19580,126,60.016,30.0978
19581,126,64.5627,39.8339
19582,126,56.6195,84.8123
19583,126,47.7583,40.2997
19584,126,55.5833,39.5611
19585,126,53.9486,37.6489
19586,126,50.5369,116.3158
19587,126,58.3303,78.4879
19588,126,58.8345,57.7925
19589,126,56.4396,61.9161
19590,126,54.1647,33.2367
19591,126,47.2161,39.5794
19592,126,54.7713,32.1439
19593,126,55.6056,32.4139
19594,126,43.5947,39.7544
19595,126,51.0711,55.0065
19596,126,59.6957,56.675
19597,126,56.3525,43.8914
19598,126,63.5762,53.9865
19599,126,53.5119,87.2669
19600,126,57.0023,60.4635
19601,126,53.9197,56.5224
19602,126,45.3122,41.5111
19603,126,53.6666,55.9619
19604,126,61.2794,73.4889
19605,126,56.876,60.594
19606,126,54.6644,20.1241
19607,126,61.1044,28.8394
19608,126,44.7417,41.9011
19609,126,53.1484,48.4297
19610,126,53.0642,48.3994
19611,126,55.7603,37.528
19612,126,51.766,36.1389
19613,126,55.7053,37.6488
19614,126,57.9311,60.0832
19615,126,59.7583,30.5897
19616,126,54.8402,56.091
19617,126,54.84,56.0911
19618,126,47.2161,39.5794
19619,126,55.8833,38.7833
19620,126,50.0819,118.0942
19621,126,59.7931,110.8726
19622,126,52.7533,41.4785
19623,126,57.0252,40.3841
19624,126,42.885,47.6503
19625,126,64.2218,34.3363
19626,126,59.9069,30.3344
19627,126,42.7053,43.9744
19628,126,44.2269,42.3436
19629,126,52.4622,103.9791
19630,126,56.1227,101.5965
19631,126,52.5329,103.9365
19632,126,56.7709,60.5533
19633,126,59.1276,37.8291
19634,126,55.8124,37.3858
19635,126,58.2449,68.4453
19636,126,53.5472,49.4539
19637,126,52.6137,157.5746
19638,126,52.6054,157.4958
19639,126,52.6286,157.4468
19640,126,55.6457,37.9243
19641,126,56.4731,84.9964
19642,126,56.4822,84.9451
19643,126,56.6211,85.0422
19644,126,54.0369,61.6472
19645,126,47.6061,42.1122
19646,126,55.1164,60.1428
19647,126,56.8526,35.8575
19648,126,56.9047,35.9058
19649,126,56.8425,35.9626
19650,126,57.0867,65.6269
19651,126,54.5767,54.2483
19652,126,52.5296,39.6478
19653,126,54.9131,56.0719
19654,126,57.5275,38.2978
19655,126,51.8327,107.6151
19656,126,54.2742,48.5851
19657,126,54.3472,48.625
19658,126,66.0922,76.7341
19659,126,66.035,78.0838
19660,126,54.9339,20.3501
19661,126,57.9683,102.6958
19662,126,58.0492,102.8088
19663,126,50.9623,84.7928
19664,126,67.8036,83.5328
19665,126,59.9253,30.2469
19666,126,52.5514,158.2377
19667,126,60.9204,34.1905
19668,126,57.3556,59.9603
19669,126,68.6067,31.7478
19670,126,58.8532,60.7552
19671,126,69.0912,35.0418
19672,126,63.0315,112.474
19673,126,56.1448,40.4546
19674,126,43.1003,131.9728
19675,126,43.1009,131.9722
19676,126,56.1448,40.4546
19677,126,47.4961,42.2106
19678,126,48.5677,44.4498
19679,126,48.5031,44.6089
19680,126,48.4575,44.6683
19681,126,59.9117,32.3433
19682,126,46.42,48.405
19683,126,46.44,48.645
19684,126,59.195,39.9389
19685,126,48.775,44.8397
19686,126,48.8244,44.6767
19687,126,48.8242,44.8178
19688,126,67.6106,64.0814
19689,126,51.6867,39.1577
19690,126,67.5,64.0181
19691,126,56.7919,54.0839
19692,126,59.9694,30.3767
19693,126,64.4892,34.662
19694,126,57.6064,34.5633
19695,126,53.8786,87.2344
19696,126,55.4273,65.293
19697,126,62.0598,129.7743
19698,126,62.054,129.6294
19699,126,62.0443,129.7639
19700,126,57.5506,39.7711
19701,126,59.3378,57.2461
19702,126,52.5947,38.5148
19703,126,56.6322,47.8722
19704,126,52.295,57.945
19705,126,52.9564,56.4147
19706,126,64.83,32.0083
19707,126,59.8276,30.4512
19708,126,46.9981,142.7422
19709,126,54.4557,61.2325
19710,126,56.4822,38.1856
19711,126,55.2903,52.0228
19712,126,58.0772,55.7706
19713,126,53.7695,87.2436
19714,126,43.3226,43.6907
19715,126,52.7264,58.7072
19716,126,43.8983,41.8825
19717,126,53.7698,127.3054
19718,126,53.4265,49.4794
19719,126,61.0629,42.1147
19720,126,68.9717,28.7803
19721,127,-1.727,29.256
19722,127,-1.891,30.066
19723,127,-1.882,30.074
19724,127,-2.068,29.32
19725,127,-1.582,29.655
19726,127,-1.582,29.655
19727,127,-1.477,29.75
19728,127,-1.989,29.633
19729,127,-2.509,28.875
19730,127,-2.633,28.903
19731,127,-2.026,30.377
19732,128,13.7381,-60.961
19733,129,25.94,49.688
19734,129,26.23,36.487
19735,129,29.78,40.012
19736,129,31.26,37.424
19737,129,20.09,41.439
19738,129,30.93,41.056
19739,129,18.25,42.578
19740,129,25.82,49.339
19741,129,28.487,48.457
19742,129,26.18,50.209
19743,129,27.19,49.721
19744,129,26.96,49.595
19745,129,19.99,42.393
19746,129,26.4,43.944
19747,129,26.38,50.093
19748,129,27.37,35.659
19749,129,26.33,50.108
19750,129,27.35,35.715
19751,129,27.46,46.864
19752,129,26.85,49.896
19753,129,27.47,41.742
19754,129,27.46,41.742
19755,129,25.83,50.132
19756,129,25.31,49.343
19757,129,16.94,42.633
19758,129,21.55,39.118
19759,129,21.45,39.186
19760,129,21.43,39.205
19761,129,21.21,39.177
19762,129,26.8,50.006
19763,129,26.8,50.005
19764,129,26.91,49.769
19765,129,27.02,49.531
19766,129,24.87,46.702
19767,129,27.15,49.207
19768,129,22.31,46.662
19769,129,22.25,46.61
19770,129,24.53,39.676
19771,129,24.53,39.676
19772,129,21.47,39.799
19773,129,26.9,49.769
19774,129,27.58,48.868
19775,129,17.6,44.337
19776,129,24.53,46.86
19777,129,28.35,46.049
19778,129,26.2,44.015
19779,129,26.55,49.932
19780,129,25.86,50.118
19781,129,25.86,50.118
19782,129,22.65,39.068
19783,129,22.66,39.033
19784,129,22.71,39.021
19785,129,22.67,39.037
19786,129,29.62,43.526
19787,129,27.53,49.143
19788,129,26.69,50.103
19789,129,24.52,46.865
19790,129,24.41,47.013
19791,129,24.79,45.627
19792,129,24.79,45.621
19793,129,24.65,46.728
19794,129,24.65,46.671
19795,129,24.76,46.592
19796,129,24.57,46.883
19797,129,24.6,46.571
19798,129,24.95,47.065
19799,129,28.01,48.751
19800,129,20.63,39.552
19801,129,20.63,39.555
19802,129,17.33,47.093
19803,129,25.68,49.433
19804,129,25.68,49.449
19805,129,17.66,42.063
19806,129,17.66,42.077
19807,129,30.46,38.214
19808,129,28.47,36.519
19809,129,28.47,36.521
19810,129,28.47,36.517
19811,129,28.47,36.522
19812,129,21.28,40.407
19813,129,19.1,41.156
19814,129,25.19,49.312
19815,129,25.19,49.307
19816,129,31.62,38.795
19817,129,27.11,49.312
19818,129,23.98,38.257
19819,129,24.12,38.118
19820,129,23.86,38.383
19821,129,23.97,38.219
19822,129,23.87,38.366
19823,130,14.717,-17.478
19824,130,16.515,-15.465
19825,130,12.5819,-16.2782
19826,130,17.7197,-17.2996
19827,130,14.178,-16.027
19828,130,14.15,-16.0667
19829,130,15.155,-16.593
19830,130,16.0333,-16.5
19831,130,12.3664,-12.1901
19832,130,15.13,-16.676
19833,131,43.9645,19.4102
19834,131,44.6684,22.5268
19835,131,44.3065,22.5667
19836,131,43.9645,19.4102
19837,131,44.4806,20.2934
19838,131,42.6773,21.0886
19839,131,42.6945,21.059
19840,131,44.7229,21.1717
19841,131,44.7307,21.2104
19842,131,44.2248,21.1627
19843,131,44.6711,20.1593
19844,131,44.6551,20.0053
19845,132,7.7675,-12.2931
19846,132,9.0713,-11.7229
19847,132,8.4929,-13.2474
19848,133,1.2843,103.725
19849,133,1.2824,103.675
19850,133,1.2987,103.6215
19851,133,1.2715,103.7989
19852,133,1.2813,103.7239
19853,133,1.2765,103.7266
19854,133,1.28,103.727
19855,133,1.254,103.7026
19856,133,1.4655,103.7996
19857,133,1.464,103.7976
